t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
0.453,23.5951,2.03152,31.6308,1.03159,1.75442,2.20495,-32.2222,1.74312,-15.7045,2.33764,20.7953,1.87638,53.3323,1.08984,1.83043,1.86041,-30.8157,1.53348,-28.991,1.15338,10.7876,1.81317,25.611,1.06244,1.91294,1.55269,-12.9967,2.04779,-12.3402,1.93976
0.4531,23.6001,2.03035,31.6389,1.032,1.75443,2.20536,-32.2306,1.74342,-15.7096,2.33709,20.8002,1.87598,53.3465,1.09004,1.83121,1.85995,-30.8233,1.53338,-28.9995,1.15405,10.7897,1.81263,25.6177,1.06278,1.91358,1.55277,-13.0004,2.0473,-12.3441,1.93943
0.4532,23.6052,2.02919,31.6469,1.0324,1.75445,2.20577,-32.2389,1.74372,-15.7146,2.33653,20.805,1.87558,53.3608,1.09025,1.83199,1.85949,-30.8308,1.53328,-29.0081,1.15472,10.7918,1.81208,25.6244,1.06313,1.91423,1.55284,-13.004,2.0468,-12.3479,1.9391
0.4533,23.6103,2.02803,31.655,1.03281,1.75446,2.20618,-32.2473,1.74403,-15.7196,2.33597,20.8099,1.87518,53.375,1.09045,1.83276,1.85902,-30.8384,1.53319,-29.0167,1.1554,10.7938,1.81154,25.6311,1.06348,1.91488,1.55292,-13.0076,2.0463,-12.3517,1.93876
0.4534,23.6154,2.02686,31.6631,1.03321,1.75448,2.20659,-32.2556,1.74433,-15.7246,2.33541,20.8148,1.87477,53.3892,1.09065,1.83354,1.85856,-30.846,1.53309,-29.0253,1.15607,10.7959,1.81099,25.6378,1.06382,1.91552,1.553,-13.0113,2.0458,-12.3555,1.93843
0.4535,23.6205,2.0257,31.6712,1.03362,1.7545,2.207,-32.264,1.74464,-15.7296,2.33486,20.8196,1.87437,53.4034,1.09085,1.83432,1.85809,-30.8536,1.533,-29.0338,1.15674,10.798,1.81045,25.6445,1.06417,1.91617,1.55308,-13.0149,2.0453,-12.3593,1.93809
0.4536,23.6256,2.02453,31.6793,1.03402,1.75452,2.2074,-32.2723,1.74495,-15.7346,2.3343,20.8245,1.87396,53.4176,1.09105,1.83509,1.85763,-30.8611,1.53291,-29.0424,1.15742,10.8001,1.8099,25.6512,1.06452,1.91681,1.55316,-13.0186,2.0448,-12.3631,1.93776
0.4537,23.6307,2.02336,31.6874,1.03443,1.75454,2.20781,-32.2807,1.74525,-15.7396,2.33374,20.8293,1.87356,53.4318,1.09126,1.83586,1.85716,-30.8687,1.53282,-29.051,1.15809,10.8022,1.80935,25.6579,1.06487,1.91746,1.55324,-13.0222,2.0443,-12.3669,1.93742
0.4538,23.6358,2.0222,31.6955,1.03483,1.75456,2.20821,-32.289,1.74556,-15.7447,2.33318,20.8342,1.87315,53.4461,1.09146,1.83663,1.8567,-30.8763,1.53273,-29.0596,1.15877,10.8043,1.8088,25.6646,1.06522,1.91811,1.55332,-13.0258,2.0438,-12.3708,1.93709
0.4539,23.6409,2.02103,31.7036,1.03524,1.75459,2.20861,-32.2974,1.74587,-15.7497,2.33262,20.8391,1.87274,53.4603,1.09166,1.8374,1.85623,-30.8839,1.53264,-29.0681,1.15944,10.8064,1.80825,25.6713,1.06556,1.91875,1.55341,-13.0295,2.0433,-12.3746,1.93675
0.454,23.646,2.01986,31.7117,1.03564,1.75461,2.20902,-32.3057,1.74617,-15.7547,2.33206,20.8439,1.87234,53.4745,1.09187,1.83817,1.85577,-30.8914,1.53256,-29.0767,1.16012,10.8085,1.8077,25.678,1.06591,1.9194,1.55349,-13.0331,2.04279,-12.3784,1.93642
0.4541,23.6511,2.0187,31.7198,1.03605,1.75464,2.20942,-32.3141,1.74648,-15.7597,2.3315,20.8488,1.87193,53.4887,1.09207,1.83894,1.8553,-30.899,1.53247,-29.0853,1.1608,10.8106,1.80715,25.6847,1.06626,1.92004,1.55358,-13.0368,2.04229,-12.3822,1.93608
0.4542,23.6562,2.01753,31.7279,1.03646,1.75467,2.20982,-32.3225,1.74679,-15.7647,2.33093,20.8537,1.87152,53.5029,1.09227,1.83971,1.85484,-30.9066,1.53239,-29.0939,1.16148,10.8126,1.8066,25.6913,1.06661,1.92068,1.55367,-13.0404,2.04178,-12.386,1.93574
0.4543,23.6612,2.01636,31.736,1.03686,1.7547,2.21021,-32.3308,1.7471,-15.7697,2.33037,20.8585,1.87111,53.5171,1.09247,1.84047,1.85437,-30.9142,1.53231,-29.1024,1.16216,10.8147,1.80604,25.698,1.06696,1.92133,1.55376,-13.044,2.04128,-12.3898,1.93541
0.4544,23.6663,2.01519,31.7441,1.03727,1.75473,2.21061,-32.3392,1.74741,-15.7747,2.32981,20.8634,1.8707,53.5313,1.09268,1.84123,1.85391,-30.9217,1.53223,-29.111,1.16283,10.8168,1.80549,25.7047,1.06731,1.92197,1.55385,-13.0477,2.04077,-12.3936,1.93507
0.4545,23.6714,2.01402,31.7521,1.03768,1.75477,2.21101,-32.3475,1.74772,-15.7798,2.32925,20.8682,1.87028,53.5456,1.09288,1.842,1.85344,-30.9293,1.53215,-29.1196,1.16351,10.8189,1.80494,25.7114,1.06766,1.92262,1.55394,-13.0513,2.04026,-12.3974,1.93474
0.4546,23.6765,2.01285,31.7602,1.03808,1.7548,2.2114,-32.3559,1.74803,-15.7848,2.32868,20.8731,1.86987,53.5598,1.09309,1.84276,1.85298,-30.9369,1.53207,-29.1282,1.1642,10.821,1.80438,25.7181,1.06801,1.92326,1.55403,-13.055,2.03975,-12.4013,1.9344
0.4547,23.6816,2.01168,31.7683,1.03849,1.75484,2.2118,-32.3642,1.74834,-15.7898,2.32812,20.878,1.86946,53.574,1.09329,1.84352,1.85251,-30.9445,1.53199,-29.1367,1.16488,10.8231,1.80383,25.7248,1.06836,1.9239,1.55413,-13.0586,2.03924,-12.4051,1.93406
0.4548,23.6867,2.01051,31.7764,1.0389,1.75487,2.21219,-32.3726,1.74865,-15.7948,2.32755,20.8828,1.86904,53.5882,1.09349,1.84428,1.85204,-30.952,1.53191,-29.1453,1.16556,10.8252,1.80328,25.7315,1.06871,1.92454,1.55422,-13.0622,2.03873,-12.4089,1.93373
0.4549,23.6918,2.00934,31.7845,1.03931,1.75491,2.21258,-32.3809,1.74897,-15.7998,2.32699,20.8877,1.86863,53.6024,1.0937,1.84503,1.85158,-30.9596,1.53184,-29.1539,1.16624,10.8273,1.80272,25.7382,1.06906,1.92518,1.55432,-13.0659,2.03822,-12.4127,1.93339
0.455,23.6969,2.00816,31.7926,1.03971,1.75496,2.21297,-32.3893,1.74928,-15.8048,2.32642,20.8926,1.86821,53.6166,1.0939,1.84579,1.85111,-30.9672,1.53176,-29.1625,1.16692,10.8293,1.80216,25.7449,1.06941,1.92583,1.55442,-13.0695,2.03771,-12.4165,1.93305
0.4551,23.702,2.00699,31.8007,1.04012,1.755,2.21336,-32.3976,1.74959,-15.8098,2.32586,20.8974,1.8678,53.6308,1.09411,1.84654,1.85064,-30.9748,1.53169,-29.171,1.16761,10.8314,1.80161,25.7516,1.06976,1.92647,1.55452,-13.0732,2.0372,-12.4203,1.93271
0.4552,23.7071,2.00582,31.8088,1.04053,1.75504,2.21375,-32.406,1.7499,-15.8148,2.32529,20.9023,1.86738,53.6451,1.09431,1.8473,1.85018,-30.9824,1.53162,-29.1796,1.16829,10.8335,1.80105,25.7583,1.07011,1.92711,1.55462,-13.0768,2.03668,-12.4241,1.93238
0.4553,23.7122,2.00464,31.8169,1.04094,1.75509,2.21414,-32.4143,1.75022,-15.8199,2.32472,20.9071,1.86696,53.6593,1.09451,1.84805,1.84971,-30.9899,1.53155,-29.1882,1.16898,10.8356,1.8005,25.765,1.07046,1.92775,1.55472,-13.0804,2.03617,-12.4279,1.93204
0.4554,23.7173,2.00347,31.825,1.04135,1.75514,2.21452,-32.4227,1.75053,-15.8249,2.32415,20.912,1.86654,53.6735,1.09472,1.8488,1.84924,-30.9975,1.53148,-29.1968,1.16967,10.8377,1.79994,25.7717,1.07081,1.92839,1.55482,-13.0841,2.03565,-12.4318,1.9317
0.4555,23.7223,2.0023,31.8331,1.04176,1.75519,2.21491,-32.431,1.75085,-15.8299,2.32358,20.9169,1.86612,53.6877,1.09492,1.84955,1.84878,-31.0051,1.53141,-29.2053,1.17035,10.8398,1.79938,25.7784,1.07116,1.92902,1.55493,-13.0877,2.03514,-12.4356,1.93136
0.4556,23.7274,2.00112,31.8412,1.04216,1.75524,2.21529,-32.4394,1.75116,-15.8349,2.32302,20.9217,1.8657,53.7019,1.09513,1.85029,1.84831,-31.0127,1.53134,-29.2139,1.17104,10.8419,1.79882,25.7851,1.07151,1.92966,1.55503,-13.0914,2.03462,-12.4394,1.93103
0.4557,23.7325,1.99995,31.8493,1.04257,1.75529,2.21567,-32.4477,1.75148,-15.8399,2.32245,20.9266,1.86528,53.7161,1.09533,1.85104,1.84784,-31.0202,1.53128,-29.2225,1.17173,10.844,1.79826,25.7917,1.07186,1.9303,1.55514,-13.095,2.0341,-12.4432,1.93069
0.4558,23.7376,1.99877,31.8574,1.04298,1.75534,2.21605,-32.4561,1.75179,-15.8449,2.32188,20.9315,1.86486,53.7304,1.09554,1.85179,1.84737,-31.0278,1.53121,-29.2311,1.17242,10.846,1.79771,25.7984,1.07221,1.93094,1.55524,-13.0986,2.03358,-12.447,1.93035
0.4559,23.7427,1.99759,31.8654,1.04339,1.7554,2.21643,-32.4644,1.75211,-15.8499,2.32131,20.9363,1.86444,53.7446,1.09574,1.85253,1.84691,-31.0354,1.53115,-29.2396,1.17311,10.8481,1.79715,25.8051,1.07257,1.93157,1.55535,-13.1023,2.03306,-12.4508,1.93001
0.456,23.7478,1.99642,31.8735,1.0438,1.75546,2.21681,-32.4728,1.75243,-15.855,2.32073,20.9412,1.86402,53.7588,1.09595,1.85327,1.84644,-31.043,1.53109,-29.2482,1.1738,10.8502,1.79659,25.8118,1.07292,1.93221,1.55546,-13.1059,2.03254,-12.4546,1.92967
0.4561,23.7529,1.99524,31.8816,1.04421,1.75551,2.21719,-32.4811,1.75274,-15.86,2.32016,20.9461,1.86359,53.773,1.09616,1.85401,1.84597,-31.0505,1.53103,-29.2568,1.17449,10.8523,1.79603,25.8185,1.07327,1.93284,1.55557,-13.1096,2.03202,-12.4584,1.92934
0.4562,23.758,1.99406,31.8897,1.04462,1.75557,2.21757,-32.4895,1.75306,-15.865,2.31959,20.9509,1.86317,53.7872,1.09636,1.85475,1.8455,-31.0581,1.53097,-29.2654,1.17518,10.8544,1.79547,25.8252,1.07362,1.93348,1.55569,-13.1132,2.0315,-12.4623,1.929
0.4563,23.7631,1.99289,31.8978,1.04503,1.75564,2.21794,-32.4978,1.75338,-15.87,2.31902,20.9558,1.86274,53.8014,1.09657,1.85549,1.84503,-31.0657,1.53091,-29.2739,1.17587,10.8565,1.79491,25.8319,1.07397,1.93411,1.5558,-13.1168,2.03098,-12.4661,1.92866
0.4564,23.7682,1.99171,31.9059,1.04544,1.7557,2.21832,-32.5062,1.7537,-15.875,2.31844,20.9606,1.86232,53.8156,1.09677,1.85623,1.84457,-31.0733,1.53086,-29.2825,1.17656,10.8586,1.79435,25.8386,1.07433,1.93474,1.55591,-13.1205,2.03046,-12.4699,1.92832
0.4565,23.7733,1.99053,31.914,1.04585,1.75576,2.21869,-32.5145,1.75402,-15.88,2.31787,20.9655,1.86189,53.8299,1.09698,1.85696,1.8441,-31.0808,1.5308,-29.2911,1.17726,10.8607,1.79379,25.8453,1.07468,1.93538,1.55603,-13.1241,2.02993,-12.4737,1.92798
0.4566,23.7784,1.98935,31.9221,1.04627,1.75583,2.21906,-32.5229,1.75434,-15.885,2.3173,20.9704,1.86146,53.8441,1.09719,1.85769,1.84363,-31.0884,1.53075,-29.2997,1.17795,10.8628,1.79323,25.852,1.07503,1.93601,1.55614,-13.1278,2.02941,-12.4775,1.92764
0.4567,23.7834,1.98817,31.9302,1.04668,1.7559,2.21944,-32.5312,1.75466,-15.8901,2.31672,20.9752,1.86104,53.8583,1.09739,1.85843,1.84316,-31.096,1.53069,-29.3082,1.17865,10.8648,1.79267,25.8587,1.07539,1.93664,1.55626,-13.1314,2.02888,-12.4813,1.9273
0.4568,23.7885,1.98699,31.9383,1.04709,1.75597,2.21981,-32.5396,1.75498,-15.8951,2.31614,20.9801,1.86061,53.8725,1.0976,1.85916,1.84269,-31.1036,1.53064,-29.3168,1.17934,10.8669,1.79211,25.8654,1.07574,1.93727,1.55638,-13.135,2.02836,-12.4851,1.92696
0.4569,23.7936,1.98581,31.9464,1.0475,1.75604,2.22017,-32.548,1.7553,-15.9001,2.31557,20.985,1.86018,53.8867,1.0978,1.85989,1.84222,-31.1111,1.53059,-29.3254,1.18004,10.869,1.79155,25.8721,1.07609,1.9379,1.5565,-13.1387,2.02783,-12.4889,1.92662
0.457,23.7987,1.98463,31.9545,1.04791,1.75611,2.22054,-32.5563,1.75562,-15.9051,2.31499,20.9898,1.85975,53.9009,1.09801,1.86061,1.84175,-31.1187,1.53054,-29.334,1.18074,10.8711,1.79099,25.8788,1.07645,1.93853,1.55662,-13.1423,2.0273,-12.4928,1.92628
0.4571,23.8038,1.98345,31.9626,1.04832,1.75619,2.22091,-32.5647,1.75594,-15.9101,2.31441,20.9947,1.85932,53.9152,1.09822,1.86134,1.84128,-31.1263,1.53049,-29.3425,1.18143,10.8732,1.79043,25.8855,1.0768,1.93916,1.55674,-13.146,2.02677,-12.4966,1.92594
0.4572,23.8089,1.98226,31.9707,1.04873,1.75626,2.22127,-32.573,1.75626,-15.9151,2.31384,20.9995,1.85889,53.9294,1.09843,1.86207,1.84081,-31.1339,1.53045,-29.3511,1.18213,10.8753,1.78987,25.8921,1.07715,1.93978,1.55686,-13.1496,2.02625,-12.5004,1.9256
0.4573,23.814,1.98108,31.9787,1.04915,1.75634,2.22164,-32.5814,1.75659,-15.9201,2.31326,21.0044,1.85845,53.9436,1.09863,1.86279,1.84034,-31.1414,1.5304,-29.3597,1.18283,10.8774,1.78931,25.8988,1.07751,1.94041,1.55699,-13.1532,2.02572,-12.5042,1.92526
0.4574,23.8191,1.9799,31.9868,1.04956,1.75642,2.222,-32.5897,1.75691,-15.9252,2.31268,21.0093,1.85802,53.9578,1.09884,1.86351,1.83987,-31.149,1.53036,-29.3683,1.18353,10.8795,1.78875,25.9055,1.07786,1.94103,1.55711,-13.1569,2.02519,-12.508,1.92492
0.4575,23.8242,1.97872,31.9949,1.04997,1.7565,2.22236,-32.5981,1.75723,-15.9302,2.3121,21.0141,1.85759,53.972,1.09905,1.86423,1.8394,-31.1566,1.53031,-29.3768,1.18423,10.8815,1.78819,25.9122,1.07822,1.94166,1.55724,-13.1605,2.02465,-12.5118,1.92458
0.4576,23.8293,1.97753,32.003,1.05038,1.75658,2.22272,-32.6064,1.75756,-15.9352,2.31152,21.019,1.85715,53.9862,1.09926,1.86495,1.83893,-31.1642,1.53027,-29.3854,1.18493,10.8836,1.78763,25.9189,1.07857,1.94228,1.55736,-13.1642,2.02412,-12.5156,1.92424
0.4577,23.8344,1.97635,32.0111,1.0508,1.75667,2.22308,-32.6148,1.75788,-15.9402,2.31094,21.0239,1.85672,54.0004,1.09946,1.86567,1.83846,-31.1717,1.53023,-29.394,1.18563,10.8857,1.78707,25.9256,1.07893,1.94291,1.55749,-13.1678,2.02359,-12.5195,1.9239
0.4578,23.8395,1.97517,32.0192,1.05121,1.75675,2.22344,-32.6231,1.75821,-15.9452,2.31036,21.0287,1.85628,54.0147,1.09967,1.86639,1.83799,-31.1793,1.53019,-29.4026,1.18634,10.8878,1.78651,25.9323,1.07928,1.94353,1.55762,-13.1714,2.02306,-12.5233,1.92356
0.4579,23.8445,1.97398,32.0273,1.05162,1.75684,2.2238,-32.6315,1.75853,-15.9502,2.30978,21.0336,1.85585,54.0289,1.09988,1.8671,1.83752,-31.1869,1.53015,-29.4111,1.18704,10.8899,1.78595,25.939,1.07964,1.94415,1.55775,-13.1751,2.02252,-12.5271,1.92322
0.458,23.8496,1.9728,32.0354,1.05204,1.75693,2.22415,-32.6398,1.75886,-15.9552,2.30919,21.0384,1.85541,54.0431,1.10009,1.86782,1.83705,-31.1945,1.53012,-29.4197,1.18775,10.892,1.78539,25.9457,1.07999,1.94477,1.55788,-13.1787,2.02199,-12.5309,1.92287
0.4581,23.8547,1.97161,32.0435,1.05245,1.75702,2.22451,-32.6482,1.75918,-15.9603,2.30861,21.0433,1.85497,54.0573,1.1003,1.86853,1.83658,-31.2021,1.53008,-29.4283,1.18845,10.8941,1.78483,25.9524,1.08035,1.94539,1.55801,-13.1824,2.02145,-12.5347,1.92253
0.4582,23.8598,1.97042,32.0516,1.05287,1.75711,2.22486,-32.6565,1.75951,-15.9653,2.30803,21.0482,1.85454,54.0715,1.1005,1.86924,1.83611,-31.2096,1.53005,-29.4369,1.18916,10.8962,1.78427,25.9591,1.0807,1.94601,1.55815,-13.186,2.02091,-12.5385,1.92219
0.4583,23.8649,1.96924,32.0597,1.05328,1.7572,2.22522,-32.6649,1.75984,-15.9703,2.30744,21.053,1.8541,54.0857,1.10071,1.86995,1.83564,-31.2172,1.53001,-29.4454,1.18986,10.8983,1.78371,25.9658,1.08106,1.94662,1.55828,-13.1896,2.02038,-12.5423,1.92185
0.4584,23.87,1.96805,32.0678,1.05369,1.7573,2.22557,-32.6732,1.76016,-15.9753,2.30686,21.0579,1.85366,54.1,1.10092,1.87065,1.83517,-31.2248,1.52998,-29.454,1.19057,10.9003,1.78316,25.9725,1.08141,1.94724,1.55842,-13.1933,2.01984,-12.5461,1.92151
0.4585,23.8751,1.96686,32.0759,1.05411,1.7574,2.22592,-32.6816,1.76049,-15.9803,2.30627,21.0628,1.85322,54.1142,1.10113,1.87136,1.8347,-31.2324,1.52995,-29.4626,1.19128,10.9024,1.7826,25.9792,1.08177,1.94785,1.55855,-13.1969,2.0193,-12.55,1.92116
0.4586,23.8802,1.96568,32.0839,1.05452,1.75749,2.22627,-32.6899,1.76082,-15.9853,2.30569,21.0676,1.85278,54.1284,1.10134,1.87207,1.83422,-31.2399,1.52992,-29.4712,1.19199,10.9045,1.78204,25.9858,1.08213,1.94847,1.55869,-13.2006,2.01876,-12.5538,1.92082
0.4587,23.8853,1.96449,32.092,1.05494,1.75759,2.22662,-32.6983,1.76115,-15.9903,2.3051,21.0725,1.85234,54.1426,1.10155,1.87277,1.83375,-31.2475,1.52989,-29.4797,1.1927,10.9066,1.78148,25.9925,1.08248,1.94908,1.55883,-13.2042,2.01822,-12.5576,1.92048
0.4588,23.8904,1.9633,32.1001,1.05535,1.75769,2.22696,-32.7066,1.76148,-15.9954,2.30452,21.0774,1.85189,54.1568,1.10176,1.87347,1.83328,-31.2551,1.52987,-29.4883,1.19341,10.9087,1.78093,25.9992,1.08284,1.94969,1.55896,-13.2078,2.01768,-12.5614,1.92014
0.4589,23.8955,1.96211,32.1082,1.05577,1.7578,2.22731,-32.715,1.76181,-16.0004,2.30393,21.0822,1.85145,54.171,1.10197,1.87417,1.83281,-31.2627,1.52984,-29.4969,1.19412,10.9108,1.78037,26.0059,1.0832,1.9503,1.5591,-13.2115,2.01714,-12.5652,1.91979
0.459,23.9006,1.96092,32.1163,1.05619,1.7579,2.22765,-32.7233,1.76214,-16.0054,2.30334,21.0871,1.85101,54.1852,1.10218,1.87487,1.83234,-31.2702,1.52982,-29.5055,1.19483,10.9129,1.77981,26.0126,1.08355,1.95091,1.55925,-13.2151,2.01659,-12.569,1.91945
0.4591,23.9056,1.95973,32.1244,1.0566,1.75801,2.228,-32.7317,1.76247,-16.0104,2.30275,21.0919,1.85056,54.1995,1.10239,1.87556,1.83186,-31.2778,1.52979,-29.514,1.19554,10.915,1.77926,26.0193,1.08391,1.95152,1.55939,-13.2188,2.01605,-12.5728,1.91911
0.4592,23.9107,1.95854,32.1325,1.05702,1.75811,2.22834,-32.74,1.7628,-16.0154,2.30216,21.0968,1.85012,54.2137,1.1026,1.87626,1.83139,-31.2854,1.52977,-29.5226,1.19625,10.917,1.7787,26.026,1.08427,1.95213,1.55953,-13.2224,2.01551,-12.5766,1.91876
0.4593,23.9158,1.95735,32.1406,1.05743,1.75822,2.22868,-32.7484,1.76313,-16.0204,2.30157,21.1017,1.84968,54.2279,1.10281,1.87695,1.83092,-31.293,1.52975,-29.5312,1.19697,10.9191,1.77815,26.0327,1.08463,1.95274,1.55967,-13.226,2.01496,-12.5805,1.91842
0.4594,23.9209,1.95616,32.1487,1.05785,1.75833,2.22902,-32.7567,1.76346,-16.0254,2.30098,21.1065,1.84923,54.2421,1.10302,1.87765,1.83045,-31.3005,1.52973,-29.5398,1.19768,10.9212,1.77759,26.0394,1.08498,1.95334,1.55982,-13.2297,2.01442,-12.5843,1.91808
0.4595,23.926,1.95497,32.1568,1.05827,1.75844,2.22936,-32.7651,1.7638,-16.0305,2.30039,21.1114,1.84878,54.2563,1.10323,1.87834,1.82997,-31.3081,1.52972,-29.5483,1.1984,10.9233,1.77704,26.0461,1.08534,1.95395,1.55996,-13.2333,2.01387,-12.5881,1.91773
0.4596,23.9311,1.95378,32.1649,1.05868,1.75856,2.2297,-32.7734,1.76413,-16.0355,2.2998,21.1163,1.84834,54.2705,1.10344,1.87903,1.8295,-31.3157,1.5297,-29.5569,1.19911,10.9254,1.77648,26.0528,1.0857,1.95455,1.56011,-13.237,2.01332,-12.5919,1.91739
0.4597,23.9362,1.95259,32.173,1.0591,1.75867,2.23003,-32.7818,1.76446,-16.0405,2.29921,21.1211,1.84789,54.2847,1.10365,1.87971,1.82903,-31.3233,1.52968,-29.5655,1.19983,10.9275,1.77593,26.0595,1.08606,1.95515,1.56026,-13.2406,2.01278,-12.5957,1.91705
0.4598,23.9413,1.9514,32.1811,1.05952,1.75879,2.23037,-32.7902,1.7648,-16.0455,2.29861,21.126,1.84744,54.299,1.10386,1.8804,1.82856,-31.3308,1.52967,-29.5741,1.20055,10.9296,1.77538,26.0662,1.08642,1.95575,1.5604,-13.2442,2.01223,-12.5995,1.9167
0.4599,23.9464,1.9502,32.1892,1.05993,1.75891,2.2307,-32.7985,1.76513,-16.0505,2.29802,21.1308,1.84699,54.3132,1.10407,1.88108,1.82808,-31.3384,1.52966,-29.5826,1.20126,10.9317,1.77482,26.0729,1.08677,1.95635,1.56055,-13.2479,2.01168,-12.6033,1.91636
0.46,23.9515,1.94901,32.1972,1.06035,1.75902,2.23103,-32.8069,1.76547,-16.0555,2.29743,21.1357,1.84654,54.3274,1.10428,1.88177,1.82761,-31.346,1.52964,-29.5912,1.20198,10.9337,1.77427,26.0796,1.08713,1.95695,1.5607,-13.2515,2.01113,-12.6071,1.91601
0.4601,23.9566,1.94782,32.2053,1.06077,1.75914,2.23137,-32.8152,1.7658,-16.0605,2.29683,21.1406,1.84609,54.3416,1.10449,1.88245,1.82714,-31.3536,1.52963,-29.5998,1.2027,10.9358,1.77372,26.0862,1.08749,1.95755,1.56085,-13.2552,2.01058,-12.611,1.91567
0.4602,23.9617,1.94663,32.2134,1.06119,1.75927,2.2317,-32.8236,1.76614,-16.0655,2.29624,21.1454,1.84564,54.3558,1.1047,1.88313,1.82666,-31.3611,1.52962,-29.6084,1.20342,10.9379,1.77317,26.0929,1.08785,1.95815,1.56101,-13.2588,2.01003,-12.6148,1.91532
0.4603,23.9668,1.94543,32.2215,1.06161,1.75939,2.23203,-32.8319,1.76647,-16.0706,2.29564,21.1503,1.84519,54.37,1.10491,1.88381,1.82619,-31.3687,1.52962,-29.6169,1.20415,10.94,1.77262,26.0996,1.08821,1.95874,1.56116,-13.2624,2.00948,-12.6186,1.91498
0.4604,23.9718,1.94424,32.2296,1.06203,1.75951,2.23235,-32.8403,1.76681,-16.0756,2.29505,21.1552,1.84474,54.3843,1.10513,1.88448,1.82571,-31.3763,1.52961,-29.6255,1.20487,10.9421,1.77207,26.1063,1.08857,1.95933,1.56131,-13.2661,2.00892,-12.6224,1.91463
0.4605,23.9769,1.94305,32.2377,1.06244,1.75964,2.23268,-32.8486,1.76715,-16.0806,2.29445,21.16,1.84429,54.3985,1.10534,1.88516,1.82524,-31.3839,1.52961,-29.6341,1.20559,10.9442,1.77152,26.113,1.08893,1.95993,1.56147,-13.2697,2.00837,-12.6262,1.91429
0.4606,23.982,1.94185,32.2458,1.06286,1.75977,2.23301,-32.857,1.76748,-16.0856,2.29385,21.1649,1.84384,54.4127,1.10555,1.88583,1.82477,-31.3914,1.5296,-29.6427,1.20631,10.9463,1.77097,26.1197,1.08929,1.96052,1.56162,-13.2734,2.00782,-12.63,1.91394
0.4607,23.9871,1.94066,32.2539,1.06328,1.7599,2.23333,-32.8653,1.76782,-16.0906,2.29325,21.1697,1.84338,54.4269,1.10576,1.8865,1.82429,-31.399,1.5296,-29.6512,1.20704,10.9484,1.77043,26.1264,1.08965,1.96111,1.56178,-13.277,2.00726,-12.6338,1.91359
0.4608,23.9922,1.93946,32.262,1.0637,1.76003,2.23366,-32.8737,1.76816,-16.0956,2.29265,21.1746,1.84293,54.4411,1.10597,1.88717,1.82382,-31.4066,1.5296,-29.6598,1.20776,10.9505,1.76988,26.1331,1.09001,1.9617,1.56193,-13.2806,2.00671,-12.6376,1.91325
0.4609,23.9973,1.93827,32.2701,1.06412,1.76016,2.23398,-32.882,1.7685,-16.1006,2.29205,21.1795,1.84248,54.4553,1.10619,1.88784,1.82334,-31.4142,1.5296,-29.6684,1.20849,10.9525,1.76933,26.1398,1.09037,1.96228,1.56209,-13.2843,2.00615,-12.6415,1.9129
0.461,24.0024,1.93707,32.2782,1.06454,1.76029,2.2343,-32.8904,1.76884,-16.1057,2.29145,21.1843,1.84202,54.4695,1.1064,1.88851,1.82287,-31.4218,1.5296,-29.677,1.20922,10.9546,1.76879,26.1465,1.09073,1.96287,1.56225,-13.2879,2.00559,-12.6453,1.91256
0.4611,24.0075,1.93588,32.2863,1.06496,1.76043,2.23462,-32.8987,1.76918,-16.1107,2.29085,21.1892,1.84156,54.4838,1.10661,1.88917,1.82239,-31.4293,1.5296,-29.6855,1.20994,10.9567,1.76824,26.1532,1.09109,1.96346,1.56241,-13.2916,2.00504,-12.6491,1.91221
0.4612,24.0126,1.93468,32.2944,1.06538,1.76056,2.23494,-32.9071,1.76952,-16.1157,2.29025,21.1941,1.84111,54.498,1.10682,1.88984,1.82192,-31.4369,1.5296,-29.6941,1.21067,10.9588,1.7677,26.1599,1.09145,1.96404,1.56257,-13.2952,2.00448,-12.6529,1.91186
0.4613,24.0177,1.93349,32.3025,1.0658,1.7607,2.23526,-32.9154,1.76986,-16.1207,2.28965,21.1989,1.84065,54.5122,1.10704,1.8905,1.82144,-31.4445,1.52961,-29.7027,1.2114,10.9609,1.76716,26.1666,1.09181,1.96462,1.56273,-13.2988,2.00392,-12.6567,1.91152
0.4614,24.0228,1.93229,32.3105,1.06622,1.76084,2.23558,-32.9238,1.7702,-16.1257,2.28905,21.2038,1.84019,54.5264,1.10725,1.89116,1.82097,-31.4521,1.52961,-29.7113,1.21213,10.963,1.76662,26.1733,1.09217,1.9652,1.56289,-13.3025,2.00336,-12.6605,1.91117
0.4615,24.0279,1.93109,32.3186,1.06664,1.76098,2.23589,-32.9321,1.77054,-16.1307,2.28844,21.2087,1.83974,54.5406,1.10746,1.89182,1.82049,-31.4596,1.52962,-29.7198,1.21286,10.9651,1.76607,26.18,1.09254,1.96578,1.56306,-13.3061,2.0028,-12.6643,1.91082
0.4616,24.0329,1.9299,32.3267,1.06706,1.76112,2.23621,-32.9405,1.77088,-16.1357,2.28784,21.2135,1.83928,54.5548,1.10768,1.89247,1.82002,-31.4672,1.52963,-29.7284,1.21359,10.9672,1.76553,26.1866,1.0929,1.96636,1.56322,-13.3098,2.00224,-12.6682,1.91047
